path,breed,coarse,image_id
data/oxford_pets/newfoundland/newfoundland_113.jpg,newfoundland,dog,newfoundland_113
data/oxford_pets/sphynx/Sphynx_183.jpg,sphynx,cat,Sphynx_183
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_128.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_128
data/oxford_pets/english_setter/english_setter_157.jpg,english_setter,dog,english_setter_157
data/oxford_pets/great_pyrenees/great_pyrenees_169.jpg,great_pyrenees,dog,great_pyrenees_169
data/oxford_pets/japanese_chin/japanese_chin_116.jpg,japanese_chin,dog,japanese_chin_116
data/oxford_pets/bombay/Bombay_139.jpg,bombay,cat,Bombay_139
data/oxford_pets/basset_hound/basset_hound_11.jpg,basset_hound,dog,basset_hound_11
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_15.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_15
data/oxford_pets/german_shorthaired/german_shorthaired_15.jpg,german_shorthaired,dog,german_shorthaired_15
data/oxford_pets/german_shorthaired/german_shorthaired_172.jpg,german_shorthaired,dog,german_shorthaired_172
data/oxford_pets/maine_coon/Maine_Coon_137.jpg,maine_coon,cat,Maine_Coon_137
data/oxford_pets/siamese/Siamese_148.jpg,siamese,cat,Siamese_148
data/oxford_pets/german_shorthaired/german_shorthaired_112.jpg,german_shorthaired,dog,german_shorthaired_112
data/oxford_pets/great_pyrenees/great_pyrenees_147.jpg,great_pyrenees,dog,great_pyrenees_147
data/oxford_pets/german_shorthaired/german_shorthaired_173.jpg,german_shorthaired,dog,german_shorthaired_173
data/oxford_pets/abyssinian/Abyssinian_117.jpg,abyssinian,cat,Abyssinian_117
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_134.jpg,yorkshire_terrier,dog,yorkshire_terrier_134
data/oxford_pets/bengal/Bengal_173.jpg,bengal,cat,Bengal_173
data/oxford_pets/japanese_chin/japanese_chin_11.jpg,japanese_chin,dog,japanese_chin_11
data/oxford_pets/egyptian_mau/Egyptian_Mau_161.jpg,egyptian_mau,cat,Egyptian_Mau_161
data/oxford_pets/persian/Persian_125.jpg,persian,cat,Persian_125
data/oxford_pets/saint_bernard/saint_bernard_138.jpg,saint_bernard,dog,saint_bernard_138
data/oxford_pets/birman/Birman_189.jpg,birman,cat,Birman_189
data/oxford_pets/persian/Persian_17.jpg,persian,cat,Persian_17
data/oxford_pets/german_shorthaired/german_shorthaired_160.jpg,german_shorthaired,dog,german_shorthaired_160
data/oxford_pets/japanese_chin/japanese_chin_179.jpg,japanese_chin,dog,japanese_chin_179
data/oxford_pets/british_shorthair/British_Shorthair_121.jpg,british_shorthair,cat,British_Shorthair_121
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_166.jpg,yorkshire_terrier,dog,yorkshire_terrier_166
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_152.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_152
data/oxford_pets/maine_coon/Maine_Coon_201.jpg,maine_coon,cat,Maine_Coon_201
data/oxford_pets/shiba_inu/shiba_inu_157.jpg,shiba_inu,dog,shiba_inu_157
data/oxford_pets/shiba_inu/shiba_inu_150.jpg,shiba_inu,dog,shiba_inu_150
data/oxford_pets/japanese_chin/japanese_chin_125.jpg,japanese_chin,dog,japanese_chin_125
data/oxford_pets/wheaten_terrier/wheaten_terrier_188.jpg,wheaten_terrier,dog,wheaten_terrier_188
data/oxford_pets/samoyed/samoyed_104.jpg,samoyed,dog,samoyed_104
data/oxford_pets/chihuahua/chihuahua_145.jpg,chihuahua,dog,chihuahua_145
data/oxford_pets/english_setter/english_setter_113.jpg,english_setter,dog,english_setter_113
data/oxford_pets/keeshond/keeshond_103.jpg,keeshond,dog,keeshond_103
data/oxford_pets/keeshond/keeshond_10.jpg,keeshond,dog,keeshond_10
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_167.jpg,yorkshire_terrier,dog,yorkshire_terrier_167
data/oxford_pets/egyptian_mau/Egyptian_Mau_133.jpg,egyptian_mau,cat,Egyptian_Mau_133
data/oxford_pets/keeshond/keeshond_177.jpg,keeshond,dog,keeshond_177
data/oxford_pets/basset_hound/basset_hound_124.jpg,basset_hound,dog,basset_hound_124
data/oxford_pets/british_shorthair/British_Shorthair_129.jpg,british_shorthair,cat,British_Shorthair_129
data/oxford_pets/abyssinian/Abyssinian_18.jpg,abyssinian,cat,Abyssinian_18
data/oxford_pets/birman/Birman_107.jpg,birman,cat,Birman_107
data/oxford_pets/pomeranian/pomeranian_133.jpg,pomeranian,dog,pomeranian_133
data/oxford_pets/persian/Persian_160.jpg,persian,cat,Persian_160
data/oxford_pets/british_shorthair/British_Shorthair_126.jpg,british_shorthair,cat,British_Shorthair_126
data/oxford_pets/maine_coon/Maine_Coon_157.jpg,maine_coon,cat,Maine_Coon_157
data/oxford_pets/pug/pug_107.jpg,pug,dog,pug_107
data/oxford_pets/maine_coon/Maine_Coon_131.jpg,maine_coon,cat,Maine_Coon_131
data/oxford_pets/pug/pug_188.jpg,pug,dog,pug_188
data/oxford_pets/abyssinian/Abyssinian_120.jpg,abyssinian,cat,Abyssinian_120
data/oxford_pets/chihuahua/chihuahua_156.jpg,chihuahua,dog,chihuahua_156
data/oxford_pets/german_shorthaired/german_shorthaired_184.jpg,german_shorthaired,dog,german_shorthaired_184
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_126.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_126
data/oxford_pets/siamese/Siamese_180.jpg,siamese,cat,Siamese_180
data/oxford_pets/abyssinian/Abyssinian_115.jpg,abyssinian,cat,Abyssinian_115
data/oxford_pets/ragdoll/Ragdoll_188.jpg,ragdoll,cat,Ragdoll_188
data/oxford_pets/bombay/Bombay_181.jpg,bombay,cat,Bombay_181
data/oxford_pets/basset_hound/basset_hound_116.jpg,basset_hound,dog,basset_hound_116
data/oxford_pets/great_pyrenees/great_pyrenees_136.jpg,great_pyrenees,dog,great_pyrenees_136
data/oxford_pets/basset_hound/basset_hound_166.jpg,basset_hound,dog,basset_hound_166
data/oxford_pets/egyptian_mau/Egyptian_Mau_16.jpg,egyptian_mau,cat,Egyptian_Mau_16
data/oxford_pets/great_pyrenees/great_pyrenees_122.jpg,great_pyrenees,dog,great_pyrenees_122
data/oxford_pets/wheaten_terrier/wheaten_terrier_112.jpg,wheaten_terrier,dog,wheaten_terrier_112
data/oxford_pets/basset_hound/basset_hound_162.jpg,basset_hound,dog,basset_hound_162
data/oxford_pets/pug/pug_104.jpg,pug,dog,pug_104
data/oxford_pets/japanese_chin/japanese_chin_18.jpg,japanese_chin,dog,japanese_chin_18
data/oxford_pets/bengal/Bengal_134.jpg,bengal,cat,Bengal_134
data/oxford_pets/birman/Birman_104.jpg,birman,cat,Birman_104
data/oxford_pets/persian/Persian_162.jpg,persian,cat,Persian_162
data/oxford_pets/bombay/Bombay_167.jpg,bombay,cat,Bombay_167
data/oxford_pets/samoyed/samoyed_188.jpg,samoyed,dog,samoyed_188
data/oxford_pets/keeshond/keeshond_14.jpg,keeshond,dog,keeshond_14
data/oxford_pets/siamese/Siamese_149.jpg,siamese,cat,Siamese_149
data/oxford_pets/pug/pug_192.jpg,pug,dog,pug_192
data/oxford_pets/pomeranian/pomeranian_155.jpg,pomeranian,dog,pomeranian_155
data/oxford_pets/british_shorthair/British_Shorthair_200.jpg,british_shorthair,cat,British_Shorthair_200
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_187.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_187
data/oxford_pets/british_shorthair/British_Shorthair_169.jpg,british_shorthair,cat,British_Shorthair_169
data/oxford_pets/wheaten_terrier/wheaten_terrier_180.jpg,wheaten_terrier,dog,wheaten_terrier_180
data/oxford_pets/shiba_inu/shiba_inu_191.jpg,shiba_inu,dog,shiba_inu_191
data/oxford_pets/bombay/Bombay_114.jpg,bombay,cat,Bombay_114
data/oxford_pets/pomeranian/pomeranian_158.jpg,pomeranian,dog,pomeranian_158
data/oxford_pets/keeshond/keeshond_176.jpg,keeshond,dog,keeshond_176
data/oxford_pets/pomeranian/pomeranian_110.jpg,pomeranian,dog,pomeranian_110
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_100.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_100
data/oxford_pets/egyptian_mau/Egyptian_Mau_115.jpg,egyptian_mau,cat,Egyptian_Mau_115
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_10.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_10
data/oxford_pets/pomeranian/pomeranian_153.jpg,pomeranian,dog,pomeranian_153
data/oxford_pets/basset_hound/basset_hound_142.jpg,basset_hound,dog,basset_hound_142
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_150.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_150
data/oxford_pets/bengal/Bengal_119.jpg,bengal,cat,Bengal_119
data/oxford_pets/basset_hound/basset_hound_170.jpg,basset_hound,dog,basset_hound_170
data/oxford_pets/samoyed/samoyed_185.jpg,samoyed,dog,samoyed_185
data/oxford_pets/bengal/Bengal_11.jpg,bengal,cat,Bengal_11
data/oxford_pets/chihuahua/chihuahua_16.jpg,chihuahua,dog,chihuahua_16
data/oxford_pets/samoyed/samoyed_181.jpg,samoyed,dog,samoyed_181
data/oxford_pets/maine_coon/Maine_Coon_151.jpg,maine_coon,cat,Maine_Coon_151
data/oxford_pets/german_shorthaired/german_shorthaired_110.jpg,german_shorthaired,dog,german_shorthaired_110
data/oxford_pets/german_shorthaired/german_shorthaired_10.jpg,german_shorthaired,dog,german_shorthaired_10
data/oxford_pets/chihuahua/chihuahua_151.jpg,chihuahua,dog,chihuahua_151
data/oxford_pets/chihuahua/chihuahua_134.jpg,chihuahua,dog,chihuahua_134
data/oxford_pets/chihuahua/chihuahua_108.jpg,chihuahua,dog,chihuahua_108
data/oxford_pets/japanese_chin/japanese_chin_113.jpg,japanese_chin,dog,japanese_chin_113
data/oxford_pets/pomeranian/pomeranian_114.jpg,pomeranian,dog,pomeranian_114
data/oxford_pets/pomeranian/pomeranian_182.jpg,pomeranian,dog,pomeranian_182
data/oxford_pets/english_setter/english_setter_122.jpg,english_setter,dog,english_setter_122
data/oxford_pets/egyptian_mau/Egyptian_Mau_151.jpg,egyptian_mau,cat,Egyptian_Mau_151
data/oxford_pets/english_setter/english_setter_143.jpg,english_setter,dog,english_setter_143
data/oxford_pets/bombay/Bombay_123.jpg,bombay,cat,Bombay_123
data/oxford_pets/shiba_inu/shiba_inu_129.jpg,shiba_inu,dog,shiba_inu_129
data/oxford_pets/bombay/Bombay_130.jpg,bombay,cat,Bombay_130
data/oxford_pets/maine_coon/Maine_Coon_173.jpg,maine_coon,cat,Maine_Coon_173
data/oxford_pets/wheaten_terrier/wheaten_terrier_143.jpg,wheaten_terrier,dog,wheaten_terrier_143
data/oxford_pets/german_shorthaired/german_shorthaired_11.jpg,german_shorthaired,dog,german_shorthaired_11
data/oxford_pets/maine_coon/Maine_Coon_139.jpg,maine_coon,cat,Maine_Coon_139
data/oxford_pets/chihuahua/chihuahua_140.jpg,chihuahua,dog,chihuahua_140
data/oxford_pets/birman/Birman_166.jpg,birman,cat,Birman_166
data/oxford_pets/chihuahua/chihuahua_170.jpg,chihuahua,dog,chihuahua_170
data/oxford_pets/birman/Birman_158.jpg,birman,cat,Birman_158
data/oxford_pets/birman/Birman_141.jpg,birman,cat,Birman_141
data/oxford_pets/wheaten_terrier/wheaten_terrier_184.jpg,wheaten_terrier,dog,wheaten_terrier_184
data/oxford_pets/beagle/beagle_120.jpg,beagle,dog,beagle_120
data/oxford_pets/chihuahua/chihuahua_163.jpg,chihuahua,dog,chihuahua_163
data/oxford_pets/birman/Birman_190.jpg,birman,cat,Birman_190
data/oxford_pets/birman/Birman_131.jpg,birman,cat,Birman_131
data/oxford_pets/maine_coon/Maine_Coon_110.jpg,maine_coon,cat,Maine_Coon_110
data/oxford_pets/egyptian_mau/Egyptian_Mau_144.jpg,egyptian_mau,cat,Egyptian_Mau_144
data/oxford_pets/birman/Birman_142.jpg,birman,cat,Birman_142
data/oxford_pets/egyptian_mau/Egyptian_Mau_11.jpg,egyptian_mau,cat,Egyptian_Mau_11
data/oxford_pets/birman/Birman_122.jpg,birman,cat,Birman_122
data/oxford_pets/egyptian_mau/Egyptian_Mau_184.jpg,egyptian_mau,cat,Egyptian_Mau_184
data/oxford_pets/birman/Birman_135.jpg,birman,cat,Birman_135
data/oxford_pets/chihuahua/chihuahua_18.jpg,chihuahua,dog,chihuahua_18
data/oxford_pets/beagle/beagle_190.jpg,beagle,dog,beagle_190
data/oxford_pets/chihuahua/chihuahua_121.jpg,chihuahua,dog,chihuahua_121
