image_id,breed,coarse,severity,drift,fine_pred,fine_correct,coarse_pred,coarse_correct,error_type
boxer_162,boxer,dog,0.3,0.0403,boxer,True,dog,True,correct
boxer_162,boxer,dog,0.4,0.0603,staffordshire_bull_terrier,False,dog,True,within_superclass
boxer_162,boxer,dog,0.5,0.0604,staffordshire_bull_terrier,False,dog,True,within_superclass
boxer_162,boxer,dog,0.6,0.0799,miniature_pinscher,False,dog,True,within_superclass
boxer_162,boxer,dog,0.7,0.0794,staffordshire_bull_terrier,False,dog,True,within_superclass
boxer_162,boxer,dog,0.8,0.0896,miniature_pinscher,False,dog,True,within_superclass
boxer_162,boxer,dog,0.9,0.1175,staffordshire_bull_terrier,False,dog,True,within_superclass
boxer_162,boxer,dog,1.0,0.1401,staffordshire_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.0,0.0,american_bulldog,True,dog,True,correct
american_bulldog_113,american_bulldog,dog,0.1,0.0463,american_bulldog,True,dog,True,correct
american_bulldog_113,american_bulldog,dog,0.2,0.1053,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.3,0.1212,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.4,0.1418,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.5,0.1525,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.6,0.1603,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.7,0.1695,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.8,0.1621,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,0.9,0.1665,american_pit_bull_terrier,False,dog,True,within_superclass
american_bulldog_113,american_bulldog,dog,1.0,0.1683,american_pit_bull_terrier,False,dog,True,within_superclass
samoyed_120,samoyed,dog,0.0,0.0,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.1,0.0144,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.2,0.0195,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.3,0.0253,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.4,0.0317,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.5,0.0343,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.6,0.05,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.7,0.0691,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.8,0.0733,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,0.9,0.1022,samoyed,True,dog,True,correct
samoyed_120,samoyed,dog,1.0,0.0849,samoyed,True,dog,True,correct
Maine_Coon_105,maine_coon,cat,0.0,0.0,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.1,0.0228,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.2,0.0294,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.3,0.0438,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.4,0.0397,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.5,0.0515,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.6,0.0928,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.7,0.0814,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.8,0.0819,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,0.9,0.1078,maine_coon,True,cat,True,correct
Maine_Coon_105,maine_coon,cat,1.0,0.1145,maine_coon,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.0,0.0,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.1,0.0271,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.2,0.0438,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.3,0.0349,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.4,0.0479,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.5,0.0678,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.6,0.0671,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.7,0.0805,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.8,0.106,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,0.9,0.1415,abyssinian,True,cat,True,correct
Abyssinian_134,abyssinian,cat,1.0,0.1047,abyssinian,True,cat,True,correct
japanese_chin_162,japanese_chin,dog,0.0,0.0,japanese_chin,True,dog,True,correct
japanese_chin_162,japanese_chin,dog,0.1,0.0422,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.2,0.0433,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.3,0.0814,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.4,0.0887,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.5,0.0985,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.6,0.1227,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.7,0.1152,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.8,0.152,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,0.9,0.1512,chihuahua,False,dog,True,within_superclass
japanese_chin_162,japanese_chin,dog,1.0,0.2002,chihuahua,False,dog,True,within_superclass
Russian_Blue_183,russian_blue,cat,0.0,0.0,russian_blue,True,cat,True,correct
Russian_Blue_183,russian_blue,cat,0.1,0.0278,russian_blue,True,cat,True,correct
Russian_Blue_183,russian_blue,cat,0.2,0.0471,russian_blue,True,cat,True,correct
Russian_Blue_183,russian_blue,cat,0.3,0.0543,russian_blue,True,cat,True,correct
Russian_Blue_183,russian_blue,cat,0.4,0.0848,british_shorthair,False,cat,True,within_superclass
Russian_Blue_183,russian_blue,cat,0.5,0.0844,british_shorthair,False,cat,True,within_superclass
Russian_Blue_183,russian_blue,cat,0.6,0.1218,british_shorthair,False,cat,True,within_superclass
Russian_Blue_183,russian_blue,cat,0.7,0.1195,british_shorthair,False,cat,True,within_superclass
Russian_Blue_183,russian_blue,cat,0.8,0.1272,british_shorthair,False,cat,True,within_superclass
Russian_Blue_183,russian_blue,cat,0.9,0.1444,british_shorthair,False,cat,True,within_superclass
Russian_Blue_183,russian_blue,cat,1.0,0.1494,british_shorthair,False,cat,True,within_superclass
Persian_114,persian,cat,0.0,0.0,persian,True,cat,True,correct
Persian_114,persian,cat,0.1,0.0339,persian,True,cat,True,correct
Persian_114,persian,cat,0.2,0.0507,persian,True,cat,True,correct
Persian_114,persian,cat,0.3,0.0682,persian,True,cat,True,correct
Persian_114,persian,cat,0.4,0.0574,persian,True,cat,True,correct
Persian_114,persian,cat,0.5,0.0842,persian,True,cat,True,correct
Persian_114,persian,cat,0.6,0.0927,persian,True,cat,True,correct
Persian_114,persian,cat,0.7,0.1086,persian,True,cat,True,correct
Persian_114,persian,cat,0.8,0.1098,persian,True,cat,True,correct
Persian_114,persian,cat,0.9,0.1159,persian,True,cat,True,correct
Persian_114,persian,cat,1.0,0.1128,persian,True,cat,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.0,0.0,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.1,0.1606,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.2,0.13,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.3,0.1213,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.4,0.1187,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.5,0.1499,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.6,0.1398,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.7,0.131,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.8,0.1438,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,0.9,0.1444,miniature_pinscher,True,dog,True,correct
miniature_pinscher_105,miniature_pinscher,dog,1.0,0.1482,miniature_pinscher,True,dog,True,correct
havanese_132,havanese,dog,0.0,0.0,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.1,0.0389,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.2,0.0331,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.3,0.052,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.4,0.0607,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.5,0.0783,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.6,0.0755,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.7,0.0932,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.8,0.0953,havanese,True,dog,True,correct
havanese_132,havanese,dog,0.9,0.1123,yorkshire_terrier,False,dog,True,within_superclass
havanese_132,havanese,dog,1.0,0.1247,havanese,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.0,0.0,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.1,0.0632,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.2,0.0679,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.3,0.0794,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.4,0.063,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.5,0.0751,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.6,0.0737,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.7,0.0855,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.8,0.0659,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,0.9,0.0806,chihuahua,True,dog,True,correct
chihuahua_189,chihuahua,dog,1.0,0.0971,chihuahua,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.0,0.0,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.1,0.0464,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.2,0.0252,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.3,0.0356,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.4,0.0404,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.5,0.0514,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.6,0.0474,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.7,0.0594,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.8,0.0638,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,0.9,0.0683,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_103,yorkshire_terrier,dog,1.0,0.0787,yorkshire_terrier,True,dog,True,correct
newfoundland_174,newfoundland,dog,0.0,0.0,english_cocker_spaniel,False,dog,True,within_superclass
newfoundland_174,newfoundland,dog,0.1,0.0178,newfoundland,True,dog,True,correct
newfoundland_174,newfoundland,dog,0.2,0.0231,newfoundland,True,dog,True,correct
newfoundland_174,newfoundland,dog,0.3,0.0311,newfoundland,True,dog,True,correct
newfoundland_174,newfoundland,dog,0.4,0.0421,newfoundland,True,dog,True,correct
newfoundland_174,newfoundland,dog,0.5,0.0948,newfoundland,True,dog,True,correct
newfoundland_174,newfoundland,dog,0.6,0.0841,german_shorthaired,False,dog,True,within_superclass
newfoundland_174,newfoundland,dog,0.7,0.0776,english_cocker_spaniel,False,dog,True,within_superclass
newfoundland_174,newfoundland,dog,0.8,0.1223,english_cocker_spaniel,False,dog,True,within_superclass
newfoundland_174,newfoundland,dog,0.9,0.0859,english_cocker_spaniel,False,dog,True,within_superclass
newfoundland_174,newfoundland,dog,1.0,0.1133,english_cocker_spaniel,False,dog,True,within_superclass
japanese_chin_183,japanese_chin,dog,0.0,0.0,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.1,0.0212,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.2,0.0176,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.3,0.023,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.4,0.0399,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.5,0.0472,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.6,0.0552,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.7,0.0629,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.8,0.0539,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,0.9,0.0637,japanese_chin,True,dog,True,correct
japanese_chin_183,japanese_chin,dog,1.0,0.0586,japanese_chin,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.0,0.0,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.1,0.0511,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.2,0.0318,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.3,0.0443,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.4,0.0695,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.5,0.0798,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.6,0.0812,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.7,0.1476,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.8,0.135,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,0.9,0.1504,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,1.0,0.1594,staffordshire_bull_terrier,True,dog,True,correct
pug_171,pug,dog,0.0,0.0,pug,True,dog,True,correct
pug_171,pug,dog,0.1,0.0902,pug,True,dog,True,correct
pug_171,pug,dog,0.2,0.1155,pug,True,dog,True,correct
pug_171,pug,dog,0.3,0.1384,pug,True,dog,True,correct
pug_171,pug,dog,0.4,0.1508,pug,True,dog,True,correct
pug_171,pug,dog,0.5,0.1639,pug,True,dog,True,correct
pug_171,pug,dog,0.6,0.1691,pug,True,dog,True,correct
pug_171,pug,dog,0.7,0.1592,pug,True,dog,True,correct
pug_171,pug,dog,0.8,0.1876,pug,True,dog,True,correct
pug_171,pug,dog,0.9,0.1693,pug,True,dog,True,correct
pug_171,pug,dog,1.0,0.1976,pug,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.0,0.0,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.1,0.0859,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.2,0.1083,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.3,0.1013,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.4,0.1149,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.5,0.1211,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.6,0.1334,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.7,0.1153,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.8,0.1276,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,0.9,0.1424,miniature_pinscher,True,dog,True,correct
miniature_pinscher_168,miniature_pinscher,dog,1.0,0.1394,miniature_pinscher,True,dog,True,correct
Bombay_185,bombay,cat,0.0,0.0,siamese,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.1,0.0687,siamese,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.2,0.0751,siamese,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.3,0.084,british_shorthair,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.4,0.1005,siamese,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.5,0.0847,siamese,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.6,0.0847,siamese,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.7,0.0946,british_shorthair,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.8,0.0863,british_shorthair,False,cat,True,within_superclass
Bombay_185,bombay,cat,0.9,0.093,british_shorthair,False,cat,True,within_superclass
Bombay_185,bombay,cat,1.0,0.1005,persian,False,cat,True,within_superclass
pug_187,pug,dog,0.0,0.0,pug,True,dog,True,correct
pug_187,pug,dog,0.1,0.0509,pug,True,dog,True,correct
pug_187,pug,dog,0.2,0.0687,pug,True,dog,True,correct
pug_187,pug,dog,0.3,0.065,pug,True,dog,True,correct
pug_187,pug,dog,0.4,0.1168,pug,True,dog,True,correct
pug_187,pug,dog,0.5,0.1051,pug,True,dog,True,correct
pug_187,pug,dog,0.6,0.1193,pug,True,dog,True,correct
pug_187,pug,dog,0.7,0.1199,pug,True,dog,True,correct
pug_187,pug,dog,0.8,0.119,pug,True,dog,True,correct
pug_187,pug,dog,0.9,0.1592,pug,True,dog,True,correct
pug_187,pug,dog,1.0,0.1467,pug,True,dog,True,correct
pug_150,pug,dog,0.0,0.0,pug,True,dog,True,correct
pug_150,pug,dog,0.1,0.0438,pug,True,dog,True,correct
pug_150,pug,dog,0.2,0.0539,pug,True,dog,True,correct
pug_150,pug,dog,0.3,0.0623,pug,True,dog,True,correct
pug_150,pug,dog,0.4,0.0743,pug,True,dog,True,correct
pug_150,pug,dog,0.5,0.0793,pug,True,dog,True,correct
pug_150,pug,dog,0.6,0.0806,pug,True,dog,True,correct
pug_150,pug,dog,0.7,0.092,pug,True,dog,True,correct
pug_150,pug,dog,0.8,0.1051,pug,True,dog,True,correct
pug_150,pug,dog,0.9,0.1141,pug,True,dog,True,correct
pug_150,pug,dog,1.0,0.1279,pug,True,dog,True,correct
pug_139,pug,dog,0.0,0.0,pug,True,dog,True,correct
pug_139,pug,dog,0.1,0.0411,pug,True,dog,True,correct
pug_139,pug,dog,0.2,0.0597,pug,True,dog,True,correct
pug_139,pug,dog,0.3,0.0517,pug,True,dog,True,correct
pug_139,pug,dog,0.4,0.0602,pug,True,dog,True,correct
pug_139,pug,dog,0.5,0.0762,pug,True,dog,True,correct
pug_139,pug,dog,0.6,0.0733,pug,True,dog,True,correct
pug_139,pug,dog,0.7,0.0709,pug,True,dog,True,correct
pug_139,pug,dog,0.8,0.1147,pug,True,dog,True,correct
pug_139,pug,dog,0.9,0.1075,pug,True,dog,True,correct
pug_139,pug,dog,1.0,0.1163,pug,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.0,0.0,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.1,0.0246,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.2,0.0187,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.3,0.0244,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.4,0.0381,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.5,0.0464,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.6,0.0503,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.7,0.0501,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.8,0.0592,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,0.9,0.0627,staffordshire_bull_terrier,True,dog,True,correct
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,1.0,0.0728,staffordshire_bull_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.0,0.0,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.1,0.0156,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.2,0.0241,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.3,0.0303,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.4,0.0337,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.5,0.0519,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.6,0.0593,scottish_terrier,True,dog,True,correct
scottish_terrier_104,scottish_terrier,dog,0.7,0.0603,miniature_pinscher,False,dog,True,within_superclass
scottish_terrier_104,scottish_terrier,dog,0.8,0.092,miniature_pinscher,False,dog,True,within_superclass
scottish_terrier_104,scottish_terrier,dog,0.9,0.0995,miniature_pinscher,False,dog,True,within_superclass
scottish_terrier_104,scottish_terrier,dog,1.0,0.1085,scottish_terrier,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.0,0.0,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.1,0.0232,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.2,0.0306,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.3,0.0364,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.4,0.0566,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.5,0.0568,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.6,0.0743,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.7,0.0949,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.8,0.1001,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,0.9,0.1102,shiba_inu,True,dog,True,correct
shiba_inu_165,shiba_inu,dog,1.0,0.1147,shiba_inu,True,dog,True,correct
Persian_131,persian,cat,0.0,0.0,persian,True,cat,True,correct
Persian_131,persian,cat,0.1,0.0136,persian,True,cat,True,correct
Persian_131,persian,cat,0.2,0.0146,persian,True,cat,True,correct
Persian_131,persian,cat,0.3,0.0229,persian,True,cat,True,correct
Persian_131,persian,cat,0.4,0.0258,persian,True,cat,True,correct
Persian_131,persian,cat,0.5,0.0372,persian,True,cat,True,correct
Persian_131,persian,cat,0.6,0.0398,persian,True,cat,True,correct
Persian_131,persian,cat,0.7,0.0451,persian,True,cat,True,correct
Persian_131,persian,cat,0.8,0.0578,persian,True,cat,True,correct
Persian_131,persian,cat,0.9,0.0695,persian,True,cat,True,correct
Persian_131,persian,cat,1.0,0.079,persian,True,cat,True,correct
basset_hound_169,basset_hound,dog,0.0,0.0,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.1,0.0279,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.2,0.0445,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.3,0.0556,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.4,0.0596,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.5,0.0648,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.6,0.0716,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.7,0.0835,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.8,0.0812,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,0.9,0.1136,basset_hound,True,dog,True,correct
basset_hound_169,basset_hound,dog,1.0,0.1247,basset_hound,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.0,0.0,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.1,0.0488,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.2,0.0544,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.3,0.0933,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.4,0.0765,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.5,0.1415,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.6,0.1217,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.7,0.0892,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.8,0.1283,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,0.9,0.1107,scottish_terrier,True,dog,True,correct
scottish_terrier_153,scottish_terrier,dog,1.0,0.1161,scottish_terrier,True,dog,True,correct
Siamese_138,siamese,cat,0.0,0.0,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.1,0.029,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.2,0.0396,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.3,0.0446,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.4,0.0738,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.5,0.0885,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.6,0.0953,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.7,0.106,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.8,0.1223,siamese,True,cat,True,correct
Siamese_138,siamese,cat,0.9,0.1571,siamese,True,cat,True,correct
Siamese_138,siamese,cat,1.0,0.1707,siamese,True,cat,True,correct
yorkshire_terrier_145,yorkshire_terrier,dog,0.0,0.0,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_145,yorkshire_terrier,dog,0.1,0.0672,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_145,yorkshire_terrier,dog,0.2,0.0854,yorkshire_terrier,True,dog,True,correct
yorkshire_terrier_145,yorkshire_terrier,dog,0.3,0.115,chihuahua,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,0.4,0.1265,miniature_pinscher,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,0.5,0.1595,miniature_pinscher,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,0.6,0.1702,chihuahua,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,0.7,0.2247,miniature_pinscher,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,0.8,0.2124,miniature_pinscher,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,0.9,0.2299,chihuahua,False,dog,True,within_superclass
yorkshire_terrier_145,yorkshire_terrier,dog,1.0,0.2438,chihuahua,False,dog,True,within_superclass
